DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,AVG_FL_PRESS,RATIO_CHOKE_PRESS,WCUT,GOR,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,WELL_TYPE
2008-03-22,15/9-F-12,24.0,32.078392083333334,1438.3780480891248,983.279340631375,455.0987074577498,0.3163971447300279,0.019856591285162716,810.7017452765828,19952.000375999996,16.17512152658223,3.9625739999999996,OP
2008-03-23,15/9-F-12,24.0,32.060703333333336,1432.8718798463751,977.632068544375,455.23981130200013,0.3177114560659872,0.01993109535605478,828.5021950322213,19877.403348,16.468472305358823,3.9625739999999996,OP
2008-03-24,15/9-F-12,24.0,32.128393958333334,1427.201863988,971.9189612918749,455.2829026961251,0.3190038593587159,0.01997476204668387,834.1358309081747,19833.94083,16.544200714415624,3.9625739999999996,OP
2008-03-25,15/9-F-12,24.0,32.04209770833333,1421.9424809238749,966.832811010625,455.10966991324983,0.3200619406331771,0.02012001750122157,729.1557553789872,19690.722083999997,14.357603335116723,3.9625739999999996,OP
2008-03-29,15/9-F-12,24.0,32.0,1410.8842825355746,953.5146303777445,457.36965215783005,0.3241723349103209,0.10793943928804545,911.0650335085368,19732.737948,17.977807559809797,21.322422,OP
2008-04-01,15/9-F-12,24.0,29.812026875,1413.1253096765,962.852563392875,450.2727462836249,0.3186361062252177,0.09205397888634272,839.8905745864313,19250.561879999997,16.16836547850485,17.737236,OP
2008-04-02,15/9-F-12,24.0,31.818380416666667,1401.91541330525,951.3795680896249,450.53584521562516,0.3213716326532223,0.09193582159870177,849.0993415497951,19206.973566,16.30862860805492,17.674338,OP
2008-04-03,15/9-F-12,24.0,32.000954166666666,1394.0549610518751,943.507207612125,450.5477534397502,0.32319224566281973,0.09208043838015698,674.8568855931655,19518.004176,13.171859511209759,17.988827999999998,OP
2008-04-04,15/9-F-12,24.0,32.081197708333335,1387.877121831125,937.2173990553749,450.65972277574997,0.32471154375767974,0.09185685746770557,836.9818221121785,19565.555063999996,16.37601392810288,17.988827999999998,OP
2008-04-05,15/9-F-12,24.0,32.20087375,1379.89544198275,927.06558208875,452.82985989400004,0.3281624434118979,0.09194456710441151,787.8580190406135,20777.09634,16.369401963848382,19.120991999999998,OP
2008-04-06,15/9-F-12,24.0,32.21080020833333,1374.7917753413751,915.49608212625,459.2956932151251,0.33408382378566176,4.819958702231777,817.4282628546881,19048.093217999998,15.570449749883904,964.603728,OP
2008-04-07,15/9-F-12,24.0,32.033210625,1374.08795125175,916.206402709625,457.88154854212496,0.3332257939712007,4.819942488240559,846.9621054524869,18861.85224,15.975274085924106,955.169028,OP
2008-04-08,15/9-F-12,24.0,32.04783125,1371.25002896525,911.1993827438749,460.05064622137513,0.3354972736580585,0.1419014798297182,829.1593805622056,19209.803976,15.927989165461554,27.297731999999996,OP
2008-04-09,15/9-F-12,24.0,32.00002729166667,1366.51129908325,910.703383000125,455.80791608312495,0.3335559072134364,0.16200824229306005,860.2348617811349,19031.67684,16.371711895920626,30.882918,OP
2008-04-10,15/9-F-12,24.0,31.251858333333335,1360.6275478090213,902.8215349415746,457.8060128674467,0.3364668116595452,0.13600194193481885,876.2683962242693,18889.653155999997,16.552406076240825,25.725281999999996,OP
2008-04-11,15/9-F-12,24.0,31.944148125,1357.878483220375,900.24748782325,457.63099539712505,0.33701910815450664,0.34496317418988176,854.3659812081446,18969.848105999998,16.207192890452152,65.66551199999999,OP
2008-04-16,15/9-F-12,24.0,31.904078484848483,1348.849426683814,889.3968162221739,459.4526104616401,0.3406255741911963,0.13992390103627853,911.5557011598539,17910.582887999997,16.32649394265252,25.096302,OP
2008-04-20,15/9-F-12,24.0,31.483217083333333,1343.610660046375,884.740405588,458.8702544583749,0.3415202544184466,0.0979876245259395,853.5823991212387,17314.24695,14.77913645055859,16.98246,OP
2008-04-21,15/9-F-12,24.0,31.519783541666666,1339.07256304275,880.222910023625,458.84965301912507,0.3426622766256142,0.09800362976406535,869.7284536053933,17311.41654,15.056231537053026,16.98246,OP
2008-04-22,15/9-F-12,24.0,31.483014375,1336.799107500875,878.1629202015,458.6361872993749,0.3430853482216846,0.08432041758682995,866.3784325600641,17216.692151999996,14.916170760518913,14.529437999999999,OP
2008-04-24,15/9-F-12,24.0,30.814254166666668,1328.2221765280851,869.3226542885106,458.8995222395745,0.34549906660880925,3.3237731038878273,975.6681721739498,17173.229634,16.755373567328288,590.423526,OP
2008-04-25,15/9-F-12,24.0,31.498908541666665,1331.1367061375001,871.5169436411251,459.6197624963751,0.3452836664913502,0.1544729434416718,988.9716330040429,17156.37297,16.967166192567323,26.542955999999997,OP
2008-04-26,15/9-F-12,24.0,31.412461458333333,1337.8284029057502,878.243679172875,459.5847237328752,0.34353039802015095,0.13850415512465372,984.793303747018,17278.143498,17.015400018010478,23.964138,OP
2008-04-30,15/9-F-12,24.0,32.543967916666666,1317.84929754075,854.51776787275,463.33152966800003,0.35158157350208935,0.4626829663265947,857.0839719317366,18943.808333999998,16.23643449041825,88.0572,OP
2008-05-01,15/9-F-12,24.0,33.43435083333333,1315.057149851375,848.495243198625,466.56190665275005,0.3547845100918085,0.1084821020299398,835.2252602814165,19923.507582,16.640616805894723,21.636912,OP
2008-05-02,15/9-F-12,24.0,33.39043354166667,1316.531853932625,849.76027974275,466.77157418987497,0.3545463581420967,0.13982041125506967,863.0933090905104,19900.424016,17.175922816273705,27.863813999999998,OP
2008-05-03,15/9-F-12,24.0,33.373732708333335,1320.717139958,854.0372025895,466.67993736849996,0.35335343447071554,0.13972677750398885,839.2284840560573,19958.730462,16.74993510930771,27.926712000000002,OP
2008-05-04,15/9-F-12,24.0,33.37489,1325.227323189875,858.591839968375,466.63548322150007,0.3521173122949879,0.1390415527559351,868.2339216580269,20057.22873,17.414366357839945,27.926712000000002,OP
2008-05-05,15/9-F-12,24.0,33.309282083333336,1330.2294934475,866.656786736875,463.5727067106251,0.34849077470775597,0.13849807920084728,865.582922386529,20045.341008,17.35090484993917,27.800915999999997,OP
2008-05-06,15/9-F-12,24.0,33.221430833333336,1331.545758621875,871.6025251259999,459.943233495875,0.3454205238668686,0.13893647585428645,865.7629565157735,19982.002721999997,17.29967775370495,27.800915999999997,OP
2008-05-07,15/9-F-12,24.0,33.11139,1335.84059064,875.78808611925,460.05250452075006,0.344391769305602,0.13509215552287593,866.3464485103991,19946.968536,17.280985349712275,26.983241999999997,OP
2008-05-08,15/9-F-12,24.0,33.05831875,1340.108119254625,877.32487250775,462.7832467468751,0.3453327683771347,0.14989246160580172,865.1723256757421,19944.012329999998,17.255007530851774,29.939447999999995,OP
2008-05-09,15/9-F-12,24.0,33.023854375,1345.65151089575,877.633673517875,468.01783737787514,0.34780017975555433,0.00031367333431617646,861.8976971673109,20052.008196,17.28277968771244,0.062898,OP
2008-05-10,15/9-F-12,24.0,34.09643979166667,1328.238886178625,858.624008188125,469.6148779905001,0.35356206091932246,0.18672908502748334,861.7893842347346,21483.944064,18.51463492584804,40.191821999999995,OP
2008-05-11,15/9-F-12,24.0,35.62917458333333,1299.7170577217498,827.5830298173751,472.13402790437476,0.3632590840440071,0.19467580546440424,860.5637293737357,23281.757598,20.035436144910186,45.412355999999996,OP
2008-05-12,15/9-F-12,24.0,36.160337291666664,1271.1700504494895,797.1917883201702,473.9782621293193,0.37286770716610196,0.19002967655053743,859.6125130496865,25173.540743999998,21.639490621308514,47.928276,OP
2008-05-13,15/9-F-12,24.0,37.29412895833333,1245.4145264305532,768.8291969934893,476.58532943706393,0.3826720496050351,0.19289706993574793,855.9350025494125,26751.274176,22.897351930034592,51.702156,OP
2008-05-14,15/9-F-12,24.0,38.21141645833333,1243.642254648,767.06613885275,476.5761157952501,0.38320997377991145,0.19332120703325403,854.7642570678606,26919.777917999996,23.01006397251107,52.14244199999999,OP
2008-05-15,15/9-F-12,24.0,39.27145375,1224.51602711225,742.807907876375,481.70811923587496,0.39338653686050723,0.19311138637789133,848.6911330624869,27924.321875999998,23.699124372944027,54.029382,OP
2008-05-16,15/9-F-12,24.0,40.14757854166667,1210.314407742,715.906876047875,494.40753169412494,0.4084951220373448,0.1929543355924526,853.1027167535126,28825.524419999994,24.591133194546714,55.727627999999996,OP
2008-05-17,15/9-F-12,24.0,40.727504583333335,1201.328771836,705.646153673,495.68261816300003,0.4126119591770407,0.1928961305548324,852.246869157299,29420.036315999998,25.073133840805035,56.85979199999999,OP
2008-05-18,15/9-F-12,24.0,40.74857395833333,1201.499747465,714.314546148625,487.1852013163749,0.40548090196795217,0.19307320603699682,852.2542197290388,29490.544974,25.133441396200496,57.048486,OP
2008-05-19,15/9-F-12,24.0,40.7553975,1202.775380848,720.5868020857499,482.18857876225,0.400896614979174,0.19289729177312215,855.2679851660134,29484.947051999996,25.217531257890624,56.985588,OP
2008-05-20,15/9-F-12,24.0,42.15900666666667,1178.636183766875,694.016592870375,484.6195908965001,0.41116978892305417,0.19305374248469356,852.6301647891077,30729.195288,26.20063884224411,59.43860999999999,OP
2008-05-21,15/9-F-12,24.0,43.100561666666664,1162.786470408,677.258201333375,485.528269074625,0.41755582940715,0.19291989941885118,850.7241047182455,31531.522176,26.824625973581103,60.948161999999996,OP
2008-05-22,15/9-F-12,24.0,43.122455,1163.500404854875,677.961010157,485.53939469787485,0.4173091755463866,0.15322620765136064,851.0787638660893,31559.38599,26.859523216741977,48.43146,OP
2008-05-23,15/9-F-12,24.0,43.092326666666665,1163.2360005808748,677.608619184625,485.6273813962498,0.41747966977788376,0.39115369502315966,850.4808634262529,31569.952853999996,26.849640761596014,123.971958,OP
2008-05-24,15/9-F-12,24.0,43.19540875,1162.8110966517502,677.16682437175,485.6442722800002,0.41764674733358315,61.434962463612685,850.2085955019317,31664.614343999998,26.921527288522558,50442.434856,OP
2008-05-25,15/9-F-12,24.0,43.33968291666667,1160.5521146936248,674.788391534125,485.7637231594998,0.4185626108550386,61.38122959314099,850.8856213415667,31736.569656,27.00419079099547,50442.56065199999,OP
2008-05-26,15/9-F-12,24.0,43.38664166666667,1159.742113723125,673.8900110540001,485.85210266912486,0.41893115453865154,0.3897271318685218,852.0111577256355,31782.422297999998,27.07897841744403,124.34934599999998,OP
2008-05-27,15/9-F-12,24.0,43.46183,1159.8742282330002,673.93051895875,485.9437092742502,0.418962416308324,0.5848102408515465,851.0650118907635,31863.309125999996,27.117747560198257,187.43604,OP
2008-05-28,15/9-F-12,24.0,43.486073958333336,1162.626919543125,676.8091818151249,485.8177377280001,0.41786210998702045,0.19695884524268634,849.4644646965484,31903.563846,27.100943784354545,62.96089799999999,OP
2008-05-29,15/9-F-12,24.0,43.561188125,1163.208902647875,677.35916893275,485.849733715125,0.41768054956350414,0.19700296485537744,850.150414366046,31991.998433999997,27.198010725062993,63.14959199999999,OP
2008-06-05,15/9-F-12,24.0,43.41881291666667,972.150514458875,486.435342769875,485.71517168900004,0.4996295989817607,0.19306089635699036,855.4982494252029,31703.548206,27.12232999080053,61.32554999999999,OP
2008-06-06,15/9-F-12,24.0,43.39667333333333,1164.70436227125,679.045241726,485.65912054524995,0.416980597203382,0.1929789597684252,847.3717488185224,31814.626074,26.95881533433274,61.51424399999999,OP
2008-06-07,15/9-F-12,24.0,43.33410666666666,1163.32089313525,677.313019654125,486.0078734811249,0.4177762785393563,3.5247618429937773,845.1579618036052,31811.040888,26.885354479753225,1162.2292439999999,OP
2008-06-08,15/9-F-12,24.0,43.390093541666666,1162.5221809557502,676.428154902625,486.09402605312516,0.41813742052946484,0.19291642388069105,842.8213367535536,31890.040775999998,26.87760679595365,61.64004,OP
2008-06-09,15/9-F-12,24.0,43.400133125,1164.04825870525,677.938526245375,486.109732459875,0.41760273152297495,0.29100170911995044,842.106854307247,31960.738127999997,26.914356646307766,93.277734,OP
2008-06-10,15/9-F-12,24.0,43.405722708333336,1163.082145479125,676.8349713845,486.24717409462505,0.4180677830750452,0.19306270511684911,840.9331704637984,31963.379843999996,26.879066350953586,61.828734,OP
2008-06-11,15/9-F-12,24.0,43.44772,1159.548158636,673.310955903875,486.23720273212496,0.4193333404143349,0.19305852577056642,839.1000788548488,31996.589988,26.848341182017066,61.891631999999994,OP
2008-06-12,15/9-F-12,24.0,43.460676666666664,1151.60005810625,665.602210376875,485.99784772937494,0.4220196450220528,0.19290321308112585,839.9556175342842,31827.142775999997,26.733387364766912,61.51424399999999,OP
2008-06-13,15/9-F-12,24.0,43.452605625,1146.3087153145,660.29660853675,486.01210677775,0.4239801200886868,0.19297821111379962,841.6804883772023,31652.097641999997,26.640953001481453,61.199754,OP
2008-06-15,15/9-F-12,24.0,43.718371875,1142.1760931912502,656.4615258272501,485.7145673640001,0.42525366295043815,0.1930407249228524,842.1449285744386,31999.546193999995,26.948255543960574,61.891631999999994,OP
2008-06-16,15/9-F-12,24.0,43.74744125,1143.3915418474999,657.465826350125,485.9257154973749,0.4249862778521282,0.19560858721697885,841.0939829001203,32092.132049999997,26.9924991656911,62.897999999999996,OP
2008-06-17,15/9-F-12,24.0,43.833438125,1148.20093545175,661.71989060375,486.481044848,0.4236898175462626,0.1932435181273373,832.2201128511209,32095.843032,26.710806110142904,62.143224000000004,OP
2008-06-18,15/9-F-12,24.0,43.81087125,1151.024592646625,665.18799091375,485.836601732875,0.42209054857443107,0.13943366982807068,837.2963192725545,32298.500388,27.043415492895573,45.097865999999996,OP
2008-06-19,15/9-F-12,24.0,42.87523375,1152.696408191617,666.5717042227659,486.124703968851,0.4217283063556148,0.16992369940400476,836.8183336659754,32333.471675999997,27.05724188954633,55.03574999999999,OP
2008-06-21,15/9-F-12,24.0,42.830796875,1166.9552523176249,681.9232398248749,485.0320124927499,0.41563891291414545,0.30003285320160383,836.0042987636061,31685.622276,26.489316431735876,95.35336799999999,OP
2008-06-22,15/9-F-12,24.0,42.817965208333334,1157.6195040016596,671.5416689082128,486.07783509344677,0.41989430327769417,0.22002733379212747,838.9451813747568,32374.22958,27.160203906861113,71.38923,OP
2008-06-23,15/9-F-12,24.0,43.440965,1161.090507836125,675.198776555125,485.8917312809999,0.41847877318929744,0.20000585382986819,840.4675894052486,32169.81108,27.03768357002986,64.47045,OP
2008-06-24,15/9-F-12,24.0,42.54712875,1161.837690444383,676.0206275031064,485.8170629412766,0.4181453803202579,0.2299656317239634,839.5173909140052,32227.299851999996,27.055378687954345,74.282538,OP
2008-06-25,15/9-F-12,24.0,43.48804166666667,1165.9585632681249,680.1801489678751,485.7784143002498,0.4166343724417072,0.22866579241342463,839.1195584649788,32301.142103999995,27.104520100223013,74.03094599999999,OP
2008-06-27,15/9-F-12,24.0,43.45683875,1166.4252109466252,679.245321647,487.1798892996252,0.41766920392971363,0.22965196050764763,834.7256992963225,32244.093617999995,26.914973593461138,74.21964,OP
2008-06-28,15/9-F-12,24.0,43.492512291666664,1167.4805859968749,679.20934617975,488.27123981712487,0.41822643191981257,0.22997814224836066,786.7271789965434,31925.389451999996,25.11657158193796,73.59065999999999,OP
2008-06-29,15/9-F-12,24.0,43.491945208333334,1163.346679683,684.199756272875,479.14692341012505,0.4118694210230502,0.23027738489053057,842.2740279622205,32210.820576,27.130337590515893,74.34543599999999,OP
2008-06-30,15/9-F-12,24.0,39.409265,1243.3294439415,768.17120754775,475.1582363937499,0.3821659968796707,0.23046837563150618,846.6840408215002,27500.766743999997,23.284460312499448,63.526979999999995,OP
2008-07-02,15/9-F-12,24.0,43.203569791666666,1176.720642727875,697.92413112575,478.79651160212495,0.4068905517729156,0.015443381435882602,841.3961606820974,32170.251365999997,27.067925987530394,4.968942,OP
2008-07-03,15/9-F-12,24.0,42.988947708333335,1180.5645546256249,701.958716625875,478.60583799974984,0.40540420777881403,0.29751865130108024,842.0955710842898,31975.267566,26.926231201563738,95.416266,OP
2008-07-04,15/9-F-12,24.0,42.97348916666667,1179.373789624,700.4647678150001,478.9090218089999,0.40607059951848046,0.08868612779847992,841.6486692668396,31957.467431999998,26.896959937281164,28.366997999999995,OP
2008-07-05,15/9-F-12,24.0,42.973005416666666,1178.834480929125,699.78400174575,479.05047918337505,0.40637637169028223,0.23009068279851472,841.1362854812623,31991.558148,26.909260387366533,73.779354,OP
2008-07-06,15/9-F-12,24.0,42.98479145833333,1179.93430710475,700.802159440875,479.1321476638749,0.40606679946406493,0.3082240767483829,841.7186681923722,32000.615459999997,26.935515426327434,98.938554,OP
2008-07-07,15/9-F-12,24.0,43.00275270833333,1182.080763747875,702.96765836475,479.1131053831249,0.40531334243530126,0.24962458420375627,841.9488476217807,32046.027815999998,26.98111619053673,80.19494999999999,OP
2008-07-08,15/9-F-12,24.0,42.97860583333333,1184.5391880641248,705.576363200375,478.9628248637498,0.4043452759435606,0.7024825597256322,841.9046156396063,32051.248349999998,26.984093922876312,226.74728999999996,OP
2008-07-09,15/9-F-12,24.0,42.948346875,1183.096283564375,703.888679881,479.20760368337494,0.4050453123220382,0.2299359352262245,840.880055499199,32040.429893999997,26.942158467484912,73.842252,OP
2008-07-13,15/9-F-12,24.0,47.858125,1265.688982459875,793.254614095375,472.43436836449996,0.37326260630500285,0.22995987068645773,816.1274681716552,26224.566324,21.40258891790577,60.44497799999999,OP
2008-07-15,15/9-F-12,24.0,48.693650416666664,1217.8081231189788,744.3363059124256,473.47181720655317,0.3887901617817468,0.22991542727881648,828.785104012318,27075.764958,22.439990676929106,62.394816,OP
2008-07-16,15/9-F-12,24.0,44.468109375,1302.028869771375,835.80116995175,466.22769981962495,0.35807785114741003,0.3004904524317678,829.6537205203261,22183.621415999998,18.404724042398783,66.860574,OP
2008-07-17,15/9-F-12,24.0,42.87976833333333,1328.887731801375,863.9734326556251,464.91429914574985,0.34985220197310035,0.22990221691423454,810.4308364447833,21017.68119,17.033376946941488,48.43146,OP
2008-07-18,15/9-F-12,24.0,42.04409979166667,1344.122728791875,880.873544448375,463.2491843435,0.3446479807389894,0.395525023074874,828.7604700987619,20227.05333,16.763382226483525,80.32074599999999,OP
2008-07-19,15/9-F-12,24.0,41.69154833333333,1351.34897821725,887.97660826575,463.3723699515001,0.3428961559306451,0.22992838296268378,851.7147407126554,19978.165944,17.01569842690836,46.041336,OP
2008-07-20,15/9-F-12,24.0,41.65427979166667,1351.3927132175,888.4907468243749,462.901966393125,0.3425369708343419,0.2298512230026586,822.3050358231801,20039.491494,16.478574770851985,46.167131999999995,OP
2008-07-21,15/9-F-12,24.0,41.65889583333333,1352.14837932725,889.45151177425,462.69686755300006,0.3421938558127851,0.23010197843812796,823.2255952893072,20017.60299,16.479003137707764,46.167131999999995,OP
2008-07-22,15/9-F-12,24.0,41.655394791666666,1352.402615833125,889.5906032162501,462.812012616875,0.3422146683232843,0.23659877447505634,824.8413066763492,19917.532271999997,16.42880334500483,47.236397999999994,OP
2008-07-23,15/9-F-12,24.0,41.661807708333335,1353.537350842375,890.905883340875,462.63146750149997,0.34179438580958327,0.2322346805901866,825.7113810849747,19806.328608,16.354310949134526,46.104234,OP
2008-07-24,15/9-F-12,24.0,41.66941645833333,1353.196553845125,885.0002139703751,468.1963398747499,0.34599285561610704,0.23129152554187166,839.9974507293459,19805.888322,16.636895699910124,45.91553999999999,OP
2008-07-25,15/9-F-12,24.0,41.697308125,1355.614379607875,884.180682794625,471.43369681325,0.34776386552466115,0.2318143970933313,817.562280504348,19896.461442,16.26659639048835,46.23002999999999,OP
2008-07-26,15/9-F-12,24.0,41.670198125,1357.1876611831249,885.3936053723751,471.7940558107498,0.3476262489738998,0.23125237913970303,824.0813339545012,19782.112878,16.302069968940756,45.852641999999996,OP
2008-07-27,15/9-F-12,24.0,41.64632520833333,1357.5571364232499,885.4829699317501,472.0741664914998,0.34773797273481366,0.22954145091549671,822.243723143862,19984.58154,16.432196730921696,45.978438,OP
2008-07-28,15/9-F-12,24.0,41.6366525,1356.885510769625,884.680988354,472.204522415625,0.34800616460838374,0.22886636553228093,823.4512934769301,19769.47038,16.279195955764855,45.349458,OP
2008-07-29,15/9-F-12,24.0,42.95633458333333,1335.310280344375,864.7529424082501,470.557337936125,0.3523955030247867,0.32944021970624415,822.5135972965936,21046.61427,17.311126414131518,69.56518799999999,OP
2008-07-30,15/9-F-12,24.0,33.33069291666666,1428.9951742525,971.901030969125,457.09414328337493,0.3198710195242461,0.22992368664803237,820.271258452298,15311.448833999999,12.55954140379315,35.285778,OP
2008-07-31,15/9-F-12,24.0,31.978850833333333,1417.723120033375,960.158180380375,457.5649396529999,0.3227463340248188,0.17925780374717756,822.044080609642,14570.447495999999,11.97755011592038,26.165568,OP
2008-08-01,15/9-F-12,24.0,40.142730625,1382.796546448,920.6333008916249,462.16324555637516,0.33422360414736163,0.160003220190595,823.8705548688646,18721.086516,15.423751935684939,30.002345999999996,OP
2008-08-02,15/9-F-12,24.0,38.323676666666664,1312.639378477875,873.05912363025,439.58025484762493,0.3348827271640733,0.13999604717043282,824.809431613839,19067.84319,15.72733690364571,26.73165,OP
2008-08-03,15/9-F-12,24.0,40.23153958333333,1380.005631581625,917.2851349211251,462.7204966605,0.33530333940027174,0.15010106805248866,822.548139928562,18828.390504,15.487257586913799,28.3041,OP
2008-08-04,15/9-F-12,24.0,40.14094083333333,1377.4005889554999,914.953081005625,462.4475079498749,0.33573929883430254,0.14977646508174758,820.5137858185434,19456.301238,15.964163386817392,29.184671999999996,OP
2008-08-05,15/9-F-12,24.0,40.22203583333334,1377.4113308323751,914.702104833125,462.7092259992502,0.33592668772343637,0.14984865286061078,819.6096238750173,18860.153994,15.457963721247244,28.3041,OP
2008-08-09,15/9-F-12,24.0,47.510180625,1240.2455251205,760.424658470375,479.8208666501249,0.3868757088266909,0.14829315318461392,773.3424792384143,25538.097551999996,19.749695675896156,37.927493999999996,OP
