DATEPRD,NPD_WELL_BORE_NAME,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,AVG_FLP_P,GOR,WCUT,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2015-07-18 00:00:00,15/9-F-14,3869.58885116125,211.13761249999996,3428.80298909,224.0,440.78586207125,188.083572125,26.431015038124997,414.354847033125,839.3097492885045,93.45605597636924,1375.327668,1.1543259202186236,19641.47295
2015-07-19 00:00:00,15/9-F-14,3870.06673928475,211.134812,3428.8461560247497,224.0,441.22058325999996,190.855838375,27.0190202415,414.20156301849994,842.5741065962094,93.61182930879075,1355.1374099999998,1.141803692545851,19858.093662
2015-07-20 00:00:00,15/9-F-14,3870.5597687711247,211.134812,3429.627835304124,224.0,440.931933467,190.903487375,26.665021764624992,414.266911702375,839.9746735785384,93.61282573752175,1344.6334439999998,1.1294580382066859,19707.452951999996
2015-07-21 00:00:00,15/9-F-14,3870.8207314142496,211.134812,3430.019933450625,224.0,440.8007979636249,188.47003775,26.661770496125,414.1390274674999,842.6101602612741,93.59651544977598,1356.5211659999998,1.1430185170810703,19827.588132
2015-07-22 00:00:00,15/9-F-14,3871.255114181,211.134812,3429.5641122545003,224.0,441.6910019265,191.90930974999998,27.4432805645,414.247721362,853.8472212291523,93.5485783746924,1368.6604799999998,1.1686269476541578,19846.20594
2015-07-23 00:00:00,15/9-F-14,3871.3089111925,211.12617050000003,3430.062867720249,224.0,441.24604347225,190.36887725,27.058624680375,414.187418791875,848.4112152058524,93.53643327988598,1369.163664,1.1616138079899372,19813.624775999997
2015-07-24 00:00:00,15/9-F-14,3871.1006789272506,211.11429275000003,3429.667037866875,224.0,441.433641060375,190.836852125,27.215752202000004,414.217888858375,845.59823948796,93.62717698934462,1355.389002,1.146114553912543,19912.877819999998
2015-07-25 00:00:00,15/9-F-14,3871.1492394626252,211.11422000000002,3429.510212507749,224.0,441.63902695487496,191.748432875,27.363062464,414.27596449087497,845.9425345852758,93.66139415446618,1341.425646,1.1347690109349307,19821.36123
2015-07-26 00:00:00,15/9-F-14,3871.1135601146248,211.11050787499997,3429.7290657848744,224.0,441.38449432975,191.55336012499998,27.048360220249997,414.3361341095,843.3086083579393,93.71686669709635,1324.694778,1.1171265097342093,19758.651923999998
2015-07-27 00:00:00,15/9-F-14,3870.8636928785,211.0983455,3429.4451992242493,224.0,441.41849365424997,191.772863,27.124650208249996,414.293843446,843.4483352944612,93.76853094705444,1314.0021179999999,1.108292899000496,19772.552381999998
2015-07-28 00:00:00,15/9-F-14,3870.86643047075,211.097732,3429.5011264813747,224.0,441.365303989375,191.76507275,26.943863362875,414.4214406265,848.6553496634317,93.80678321931444,1291.4217359999998,1.095971964928036,19560.774816
2015-07-30 00:00:00,15/9-F-14,3873.5775200478747,211.087101875,3432.1993348711244,224.0,441.37818517675,190.68323525,27.30396854387499,414.074216632875,841.8548117834453,93.85146991011061,1291.547532,1.0872955044612334,19714.245936
