DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,WCUT,GOR,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2015-12-24,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4118.3943305640005,213.770012,2450.66502498,,0.0,%,1667.729305584,49.528472,1296.23143803,,,0.0,0.0,0.0,,production,OP
2015-12-25,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4149.174149886,213.664046,2460.800860572,,0.0,%,1688.373289314,48.282476,1316.991307122,,,0.0,0.0,0.0,,production,OP
2015-12-26,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4178.654863842,213.563318,2470.654017102,,0.0,%,1708.00084674,49.093376,1336.665421746,,,0.0,0.0,0.0,,production,OP
2015-12-27,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4205.331413106,213.468044,2478.4643134020002,,0.0,%,1726.8670997039999,46.063166,1355.338629132,,,0.0,0.0,0.0,,production,OP
2015-12-28,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4228.618279272,213.378548,2485.834274334,,0.0,%,1742.784004938,48.274178,1371.7554803520002,,,0.0,0.0,0.0,,production,OP
2015-12-29,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4249.460239872,213.29393,2492.01463359,,0.0,%,1757.445606282,49.199936,1386.3171505139999,,,0.0,0.0,0.0,,production,OP
2015-12-30,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4276.025109876,213.218546,2499.3267243600003,,0.0,%,1776.698385516,50.728262,1405.398929946,,,0.0,0.0,0.0,,production,OP
2015-12-31,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4291.125741246,213.142334,2504.723733378,,0.0,%,1786.402007868,49.083116000000004,1415.115895794,,,0.0,0.0,0.0,,production,OP
2016-01-01,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4306.415212092,213.07019,2508.877331622,,0.0,%,1797.53788047,47.56577,1426.466569674,,,0.0,0.0,0.0,,production,OP
2016-01-02,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4323.591917394,213.006452,2514.83636289,,0.0,%,1808.755554504,47.570738,1436.659985352,,,0.0,0.0,0.0,,production,OP
2016-01-03,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4340.220379056,212.944946,2519.97795999,,0.00224625,%,1820.242419066,40.658305999999996,1362.451727766,,,0.0,0.0,0.0,,production,OP
2016-01-04,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,14.34167,4122.975656529759,223.08754078887605,3524.035389499706,,26.607074791666665,%,598.9402670300534,77.07751242266487,360.2888585378671,0.7103790739963631,910.9605875042492,520.9212359999999,0.4745387151899996,1277.7099719999999,,production,OP
2016-01-05,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,4030.8331797242504,225.588476,3632.5674796149997,,49.877799375,%,398.26570010925,124.17762762499999,190.95871686675,0.9627105875907409,906.924322342894,205.487766,0.18636185292930516,5305.13181,,production,OP
2016-01-06,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3840.484713264125,226.507651625,3470.066732182375,,57.80311041666667,%,370.41798108175,172.339958,141.691142393125,0.9398107182703035,914.0290555163833,590.423526,0.5396642578244328,9219.022758,,production,OP
2016-01-07,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3700.728199515125,226.72392125000002,3311.1141158195,,57.47243,%,389.614083695625,174.536864375,161.037407683,0.8957282291798707,908.5740298988167,1034.797896,0.9401904944995366,8889.248544,,production,OP
2016-01-08,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3625.14112911725,226.71122225,3201.3869978021253,,54.51911208333333,%,423.754131315125,170.4348845,195.32232409149998,0.8523488403882079,898.7252912788041,1222.925814,1.0990743583995186,7059.608622,,production,OP
2016-01-09,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3570.5179146935,226.66879212499998,3128.22667904725,,53.01708979166666,%,442.29123564625,165.734675,214.01939627175003,0.8250868055555555,899.1989283144242,1292.7425939999998,1.1624327551112086,6098.023998,,production,OP
2016-01-10,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3547.46147160675,226.529994875,3108.726691607125,,52.210673541666665,%,438.734779999625,156.39637062499997,210.532885200625,0.8122821427140511,900.2324668123293,1178.7714179999998,1.0611683014340072,5100.71331,,production,OP
2016-01-11,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3527.300349595,226.45749125000003,3101.806995102875,,51.28628979166667,%,425.493354492125,151.226559875,197.4787490755,0.8115179193436024,896.9013304808265,1072.0964099999999,0.9615646965327176,4615.9584239999995,,production,OP
2016-01-12,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3517.5519951065,226.40107062500002,3106.763064427875,,51.57828333333333,%,410.788930678625,155.06444975000002,182.844158037375,0.8138542545731163,895.0165220564359,985.045578,0.8816320672886315,4306.751856,,production,OP
2016-01-13,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,23.5,3481.76357916517,226.5300576192468,3072.3436882761666,,52.317711458333335,%,409.4198908890032,160.1583065791183,189.51963690700015,0.784328627967115,895.3981226814731,1463.5735619999998,1.3104810198210364,5322.554556,,production,OP
2016-01-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3427.5456969707498,226.615818125,2995.596867288,,52.69472979166667,%,431.94882968275,160.30240025,204.408700975,0.7711720327276591,866.0052276257787,1625.410116,1.4076136574918234,5477.786819999999,,production,OP
2016-01-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3414.845755728125,226.49911849999998,3004.454878818875,,52.143671875,%,410.39087690925,154.5932735,182.95695529862502,0.7845001564877669,874.2032004069175,1255.947264,1.0979531177311115,4572.118517999999,,production,OP
2016-01-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3396.3812308295,226.48550225,2998.50964731225,,52.301532083333335,%,397.87158351725,158.94886475,170.46008538574998,0.7772433925755254,871.4422794684519,1252.6765679999999,1.091635323854637,4370.844918,,production,OP
2016-01-17,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3381.7792793846247,226.461528125,2994.953258141375,,52.331526875,%,386.82602124325,159.267522875,159.5354787605,0.7732384325269065,871.252097746272,1240.411458,1.080711084851012,4229.701806,,production,OP
2016-01-18,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3360.910384019375,226.50169325,2975.886876910375,,52.809105,%,385.023507109,157.650470375,157.59075486725,0.7808863497698153,874.1073004197074,1242.361296,1.085957078592489,4427.578914,,production,OP
2016-01-19,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3329.488209525125,226.594967,2939.740434031375,,53.833058333333334,%,389.74777549375,163.950768125,162.22621164999998,0.7517643094401387,871.4783330502044,1621.6991339999997,1.4132756580072798,4911.201636,,production,OP
2016-01-20,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,13.84167,3302.8336127333487,226.3759267818435,2920.193135866451,,33.37631770833333,%,382.6404768668975,156.81777445631343,153.83439160977676,0.7660126454459306,910.7583979492241,947.369676,0.8628248883794355,3101.437482,,production,OP
2016-01-21,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3477.483591756,219.789752,2874.4424197860003,,0.0,%,603.04117197,52.16126,213.86433252,,,0.0,0.0,0.0,,production,OP
2016-01-22,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3553.766908008,217.875722,2909.4740280779997,,0.0,%,644.29287993,46.191776,247.27456101,,,0.0,0.0,0.0,,production,OP
2016-01-23,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3618.744367122,216.597254,2880.857015412,,0.0,%,737.88735171,49.045946,358.53248562,,,0.0,0.0,0.0,,production,OP
2016-01-24,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3679.4318922720004,215.536802,2759.68443816,,0.0,%,919.747454112,49.235432,547.727159682,,,0.0,0.0,0.0,,production,OP
2016-01-25,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3732.6144261120003,214.97225,2647.3831101779997,,0.0,%,1085.2313159340001,50.76653,755.759804298,,,0.0,0.0,0.0,,production,OP
2016-01-26,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3780.1114703519997,214.613258,2587.208584434,,0.0,%,1192.9028859179998,48.201727999999996,837.9728541420001,,,0.0,0.0,0.0,,production,OP
2016-01-27,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3823.2784051020003,214.342286,2520.276883308,,0.0,%,1303.001521794,51.800216,1077.455828754,,,0.0,0.0,0.0,,production,OP
2016-01-28,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3863.231007696,214.11915800000003,2468.6944086840003,,0.0,%,1394.536599012,48.604604,1168.905188514,,,0.0,0.0,0.0,,production,OP
2016-01-29,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3907.31211696,214.01945600000002,2432.618816868,,0.0,%,1474.6933000919998,48.075278,1249.05057663,,,0.0,0.0,0.0,,production,OP
2016-01-30,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3996.897593382,214.144646,2453.3139990120003,,0.0,%,1543.5835943700001,43.532204,1317.93419916,,,0.0,0.0,0.0,,production,OP
2016-01-31,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4077.385996368,214.044512,2478.6015193499998,,0.0,%,1598.7844770180002,46.684796,1373.2482114480001,,,0.0,0.0,0.0,,production,OP
2016-02-01,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4135.70490594,213.92005999999998,2494.84432497,,0.0,%,1640.86058097,47.570306,1415.3025597,,,0.0,0.0,0.0,,production,OP
2016-02-02,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4174.07398365,213.802484,2506.039228038,,0.0,%,1668.0347556119998,47.281622,1442.337932976,,,0.0,0.0,0.0,,production,OP
2016-02-03,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4210.587155112,213.694088,2516.840643012,,0.0,%,1693.7465121,48.455564,1468.390383726,,,0.0,0.0,0.0,,production,OP
2016-02-04,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4244.314146594,213.587726,2526.25375425,,0.0,%,1718.0603923439999,48.068978,1489.8416489640001,,,0.0,0.0,0.0,,production,OP
2016-02-05,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4269.3446595959995,213.486386,2532.273701478,,0.0,%,1737.070958118,47.34203,1492.316432358,,,0.0,0.0,0.0,,production,OP
2016-02-06,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,22.075,4101.254199312136,221.05727122989808,3393.5030191602536,,40.326566041666666,%,707.7511801518822,64.15731450056626,405.2758953293816,0.7558329618071036,870.1662229974606,413.36565599999994,0.35969683159838756,1279.596912,,production,OP
2016-02-07,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3949.737324356375,225.79175300000003,3603.081861561625,,53.381676666666664,%,346.65546279475,119.335761125,119.02750451312501,0.9499310054045765,890.6087618865865,328.64205,0.2926914892543696,6235.141637999999,,production,OP
2016-02-08,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3845.507001501,226.216887875,3483.6844134565,,54.219458125,%,361.8225880445,154.69986725,133.61936977375,0.9358798131994008,891.9518116303752,457.70874599999996,0.4082541451937672,6680.585274,,production,OP
2016-02-09,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3745.661648759125,226.500051875,3337.654126914625,,54.16731395833333,%,408.0075218445,163.09156025,179.66931247687498,0.8990114676557661,896.5919876879296,746.6621579999999,0.6694513083725788,6646.871945999999,,production,OP
2016-02-10,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3646.995642298,226.669064375,3191.521144403875,,54.142060416666666,%,455.474497894125,172.95648462499997,226.916812794625,0.8423929570611849,870.7334232619271,1303.938438,1.13538277984255,6969.41289,,production,OP
2016-02-11,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3562.936817714625,226.72351925,3081.1819690481248,,54.17009291666667,%,481.7548486665,171.094905125,252.7926888445,0.8379143119280202,874.2583283543963,1322.3046539999998,1.1560358563812783,6835.754639999999,,production,OP
2016-02-12,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3496.5726593474997,226.68140975,3013.5338436562497,,53.736417708333335,%,483.03881569124997,166.07748650000002,250.72974991637503,0.7525113935425894,870.2988581544028,1940.0888099999997,1.6884570760611337,5899.014725999999,,production,OP
2016-02-13,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3467.106150050625,226.52530175,3007.82854428275,,52.608562291666665,%,459.277605767875,163.352367875,227.53205492575,0.7296008705595928,873.2592542799474,1844.2322579999998,1.6104928863401033,4976.17527,,production,OP
2016-02-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3434.36146770475,226.5042335,2992.48253278975,,52.71173125,%,441.878934915,162.49149875,210.273965176,0.759809537091456,880.4132082779139,1516.596576,1.335231657139459,4797.5449499999995,,production,OP
2016-02-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3405.350994139375,226.473126125,2979.0109863655002,,52.63981979166667,%,426.340007773875,161.019111875,195.118198214625,0.7597601505565788,876.2522253174864,1509.489102,1.3226931847199943,4773.769506,,production,OP
2016-02-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3381.385972588125,226.440741125,2967.11601508775,,52.647161458333336,%,414.26995750037497,143.154527,183.121579471875,0.761038255215934,880.3236225472309,1493.3872139999999,1.3146640420941966,4756.095168,,production,OP
2016-02-17,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3359.8256871201247,226.41745137499998,2952.88939479225,,52.618571875,%,406.936292327875,141.5888855,175.70678668975,0.7596041495209356,875.8352090663393,1488.1666799999998,1.3033887753033597,4702.317378,,production,OP
2016-02-18,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3341.777702292625,226.390635875,2943.261346303125,,52.604102708333336,%,398.5163559895,155.68199637499998,167.385796483625,0.7620199204820265,882.8077080420353,1460.743152,1.2895553140552183,4677.346872,,production,OP
2016-02-19,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3326.15401857025,226.370076125,2936.061061701375,,52.6160475,%,390.09295686887504,141.142261625,158.94402588300002,0.6878684130623697,882.8887143356999,1875.115176,1.6555180269699996,4132.335701999999,,production,OP
2016-02-20,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3314.62182963325,226.34462524999998,2935.165500397375,,52.570600416666665,%,379.456329235875,148.9967915,148.65660745124998,0.6847623533266438,872.4283796586162,1936.503624,1.6894607188893582,4206.4924439999995,,production,OP
2016-02-21,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3298.493425757375,226.39984249999998,2918.51529210025,,53.22882729166667,%,379.978133657125,153.69070475,149.7780956565,0.696767206146804,892.5087713175054,1866.6868439999996,1.6660343815729917,4289.266212,,production,OP
2016-02-22,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3275.5870939789997,226.432804625,2900.004796198875,,53.596062708333335,%,375.58229778012503,159.695753375,143.92231331475,0.6989283454602974,900.8221137911792,1915.495692,1.7255208782253375,4446.762804,,production,OP
2016-02-23,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3266.0780310391247,226.403759375,2903.857803187875,,53.547580833333335,%,362.22022785125,157.784924375,130.9360640385,0.7011472782862591,898.0334467026013,1912.036302,1.717072550505556,4485.88536,,production,OP
2016-02-24,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3257.5929907685,226.437201875,2899.098810288625,,54.271806875,%,358.49418047987496,159.08889725,127.03953960625,0.6868188695868687,893.9596679054405,2056.953294,1.838833283601242,4510.981662,,production,OP
2016-02-25,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3225.38735725775,226.54581875000002,2856.787847511875,,54.970360416666665,%,368.59950974587497,163.31604725000003,136.50169181799998,0.686637823214964,889.3293460462628,2127.461952,1.892014346510466,4661.68527,,production,OP
2016-02-26,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,5.65833,3240.96407788193,226.06195113715532,2967.846725646689,,15.770389791666666,%,273.1173522352413,144.3675076820122,53.731516676705986,0.6751991641635106,907.1439354120256,156.427326,0.14190210011361987,325.18266,,production,OP
2016-02-27,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3444.673385472,219.049196,2837.693706612,,0.0,%,606.97967886,50.702467999999996,381.516367404,,,0.0,0.0,0.0,,production,OP
2016-02-28,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.74999,3508.317374653199,219.9598470808944,3274.9573521568163,,2.6284327083333334,%,233.36002249638287,57.069599603008044,115.7492278893758,0.676470588235294,904.7661326203561,3.45939,0.0031299389115255335,7.233269999999999,,production,OP
2016-02-29,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3596.5841561400002,217.200506,3311.795081316,,0.24177770833333334,%,284.789074824,46.290506,59.427289968000004,,,0.0,0.0,0.0,,production,OP
2016-03-01,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3667.690776096,216.39212600000002,3309.128122572,,0.27123395833333336,%,358.562653524,43.886336,133.882547268,,,0.0,0.0,0.0,,production,OP
2016-03-02,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3729.3095902439995,215.46940999999998,3212.58662367,,0.25388479166666666,%,516.722966574,47.790392,290.916930324,,,0.0,0.0,0.0,,production,OP
2016-03-03,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3783.3507490439997,214.66184,2985.952710516,,0.24660520833333333,%,797.398038528,51.50435,571.765467726,,,0.0,0.0,0.0,,production,OP
2016-03-04,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3832.805516208,214.38001400000002,2832.391407408,,0.23400916666666666,%,1000.4141088,49.543988,774.755576196,,,0.0,0.0,0.0,,production,OP
2016-03-05,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3878.5271502900005,214.178036,2731.1751887279997,,0.22291666666666668,%,1147.351961562,48.280712,921.691978578,,,0.0,0.0,0.0,,production,OP
2016-03-06,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3920.730887682,214.010636,2681.4074295600003,,0.20748020833333333,%,1239.323458122,46.7231,1014.243192024,,,0.0,0.0,0.0,,production,OP
2016-03-07,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3959.792956956,213.79551800000002,3891.130517376,,0.20584833333333333,%,68.66243958,48.318439999999995,19.202596086,,,0.0,0.0,0.0,,production,OP
2016-03-08,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,3994.714481406,213.435482,3873.68288109,,0.20530541666666666,%,121.03160031600001,58.52669,103.684620402,,,0.0,0.0,0.0,,production,OP
2016-03-09,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4028.397526374,213.424718,3232.684684368,,0.1994375,%,795.712842006,46.207202,776.044818978,,,0.0,0.0,0.0,,production,OP
2016-03-10,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4056.404509212,213.59021,2808.248672004,,0.19607854166666666,%,1248.1558372079999,47.117354,1226.49426687,,,0.0,0.0,0.0,,production,OP
2016-03-11,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4079.510948106,213.546398,2747.297612808,,0.19360270833333335,%,1332.213335298,45.598388,1308.612751938,,,0.0,0.0,0.0,,production,OP
2016-03-12,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4139.676916608,213.62036,2733.7704987,,0.1853425,%,1405.906417908,45.101732,1380.370447476,,,0.0,0.0,0.0,,production,OP
2016-03-13,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4211.766023976,213.577322,2743.01957196,,0.19915666666666668,%,1468.746452016,45.582962,1441.2894532740002,,,0.0,0.0,0.0,,production,OP
2016-03-14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4269.935254332,213.509012,2750.485983162,,0.21272729166666668,%,1519.44927117,49.40834,1489.56636684,,,0.0,0.0,0.0,,production,OP
2016-03-15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4314.888332052,213.435554,2756.242106268,,0.188889375,%,1558.646225784,52.254626,1526.374690632,,,0.0,0.0,0.0,,production,OP
2016-03-16,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,4347.1034474220005,213.360134,2760.24428484,,0.18592,%,1586.859162582,52.283282,1552.317492654,,,0.0,0.0,0.0,,production,OP
2016-03-17,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,21.75833,4192.753800362546,221.77462663065594,3502.8927772164307,,39.20017375,%,689.8610231461155,76.32684365967884,394.1804306680356,0.9382625131943932,902.6323234661713,316.37694,0.28557205244331746,4808.174712,,production,OP
2016-03-18,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,4078.1446387783744,225.602450375,3673.2867409904998,,49.500873125,%,404.857897787875,135.65183225,179.033514230875,0.9569148393098206,917.0501814328707,238.88660399999998,0.2190710035400823,5305.634993999999,,production,OP
2016-03-19,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3993.1972600393747,226.038111125,3603.1893921305,,51.160925625,%,390.00786790887497,142.545707375,163.166429549875,0.9359962179126097,922.5165343025958,400.219974,0.369209543373155,5852.847594,,production,OP
2016-03-20,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3921.0304002168755,226.210842875,3506.02361946025,,51.054733125,%,415.006780756625,158.151390125,188.03765154675,0.9131003809240067,911.7976576603409,513.687966,0.4683794841671048,5397.591869999999,,production,OP
2016-03-21,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3852.9519652087497,226.35729404255318,3405.08526941525,,51.042125416666664,%,447.8666957935,161.1437465,220.4325596475,0.8941003638627829,917.4605943364321,684.6447299999999,0.628134560895106,5780.389098,,production,OP
2016-03-22,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3784.049950047375,226.500564125,3317.5370027845,,51.69106729166667,%,466.51294726287506,164.957786,238.95481873500003,0.8387519686715191,907.1624191489161,1191.3510179999998,1.0807488715444038,6196.962552,,production,OP
2016-03-23,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3705.8009911922504,226.626537125,3218.655838493625,,52.67782833333333,%,487.145152698625,166.5458705,253.74082038025,0.8001278290368574,901.3827079974479,1534.2080159999998,1.3829085760934718,6141.738108,,production,OP
2016-03-24,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3631.65476152425,226.667847125,3132.979722366875,,52.949425416666664,%,498.67503915737495,155.553764,262.12066881975,0.7993170731707318,910.5030074172238,1552.574232,1.4136235074744865,6183.879768,,production,OP
